title,href,article
[AI픽] 과기부 'AI 윤리원칙' 제정 착수…전문가 자문단 발족,https://n.news.naver.com/mnews/article/001/0015956741?sid=105,"(서울=연합뉴스) 조성미 기자 = 과학기술정보통신부는 안전하고 신뢰할 수 있는 인공지능(AI) 사회 구현을 목표로 '인공지능 윤리 원칙'을 제정한다고 13일 밝혔다.    과기정통부는 AI 윤리 원칙 제정과 관련한 전문가 자문단을 이날 인스파이어 비즈센터 서울에서 발족했다.    전문가 자문단은 다음 달 중순까지 원칙 초안을 마련하고 이후 국민과 기업·부처 등 의견을 수렴한 뒤 6월까지 제정할 계획이다.    이진수 과기정통부 인공지능정책기획관은 ""AI가 급속히 확산하면서 사회적으로 다양한 이슈와 윤리적 갈등이 발생하고 있다""며 ""시대에 맞는 윤리 기준을 정립해 우리나라가 AI를 잘 활용하는 나라가 될 수 있도록 할 것""이라고 말했다.



인간 - AI 조화 (PG)[강민지 제작] 일러스트    csm@yna.co.kr"
"직방, 가상오피스 플랫폼에 AI 다국어 기능 도입",https://n.news.naver.com/mnews/article/003/0013820531?sid=101,"[서울=뉴시스] 종합 프롭테크 기업 직방은 자사 가상오피스 플랫폼 '소마(Soma)'에 인공지능(AI) 기반 실시간 다국어 음성 인식과 번역 기능을 도입했다고 13일 밝혔다.(자료=직방 제공)  2026. 3. 13.  *재판매 및 DB 금지[서울=뉴시스]정유선 기자 = 종합 프롭테크 기업 직방은 가상오피스 플랫폼 '소마(Soma)'에 인공지능(AI) 기반 실시간 다국어 음성 인식과 번역 기능을 도입했다고 13일 밝혔다. 소마는 직방이 자체 개발한 메타버스 기반 가상오피스 플랫폼이다. 실제 사무실과 유사한 공간감을 온라인에서 구현했다.이번 업데이트로 소마 이용자는 가상공간에서 발화한 내용을 실시간으로 텍스트로 확인할 수 있으며, 자신이 선택한 언어로 상대방의 발언을 번역해 볼 수 있다.50개 이상의 언어와 145개 로케일이 지원되며 생성된 텍스트는 로컬 환경에 내려받아 회의 기록 등에 활용할 수 있다.이번 기능은 직전 대화 흐름을 참조하는 문맥 기반 번역 방식이 적용돼 다국적 팀 회의에서의 원활한 소통에 기여할 것으로 보인다. 대화 데이터는 서버에 저장되지 않고 참여자 사이에서만 처리되며 음성 인식과 번역 결과는 이중 경로 구조로 설계돼 보안 요건이 엄격한 환경에서도 활용이 가능하다. 직방 관계자는 ""이번 AI 다국어 기능은 언어 장벽을 낮추기 위한 첫걸음""이라며 ""소마가 단순한 가상 공간을 넘어 조직의 협업 방식 자체를 개선하는 플랫폼이 될 수 있도록 기능을 단계적으로 확대해 나갈 것""이라고 밝혔다."
"외부칩 대거 도입한 메타, 자체 AI칩도 공개…개발 난항설 불식",https://n.news.naver.com/mnews/article/001/0015953472?sid=104,"MTIA 4종 6달 주기 순차 배치…HBM 공급 부족엔 ""우려""



메타[AFP=연합뉴스 자료사진]    (샌프란시스코=연합뉴스) 권영전 특파원 = 엔비디아·AMD·구글 등과 인공지능(AI) 칩 대규모 공급 계약을 맺은 메타가 자체 AI 칩을 새로 선보이며 개발 난항설을 불식했다.    메타는 '메타 훈련·추론 가속기'(MTIA) 칩 제품군인 MTIA 300과 400, 450, 500 등 자체 AI 칩 4종을 11일(현지시간) 공개했다.    이 가운데 MTIA 300은 현재 생산에 돌입했고, 나머지 3종은 각각 약 6개월 주기로 내년까지 데이터센터에 배치할 계획이다.    MTIA 300은 페이스북·인스타그램 등 메타의 사회관계망서비스(SNS)에서 콘텐츠를 추천해주는 모델에 최적화한 칩이고, '아이리스'라는 코드명으로 알려진 MTIA 400은 이를 기반으로 생성 AI 모델 지원을 추가한 칩이다.    MTIA 450과 500은 AI 추론에 특화한 칩으로, 추론 성능의 핵심인 고대역폭메모리(HBM)의 대역폭을 크게 늘린 것이 특징이다.    메타는 엔비디아·AMD의 그래픽처리장치(GPU) 등 외부 칩을 도입하는 것과 자체 칩을 생산하는 것을 병행하는 데 대해 ""주류 칩은 가장 까다로운 작업인 AI 훈련을 위해 설계돼 추론과 같은 작업에는 비용 효율성이 떨어진다""며 ""MTIA는 반대로 추론에 최적화했다""고 설명했다.    이지운 송 엔지니어링 담당 부사장은 링크트인에 ""AI 모델이 전통적인 칩 개발 주기보다 더 빠르게 진화하고 있다""며 ""우리는 단일 설계에 장기적으로 베팅하기보다 반복해서 개선하기로 했다""고 개발 주기를 6개월 단위로 짧게 설정한 전략의 배경을 설명했다.    다만 송 부사장은 자체 칩 개발과 관련해 전 세계적인 메모리 칩 부족 현상을 걱정하기도 했다.    그는 ""HBM 공급 (부족)에 대해 매우 우려하고 있다""면서도 ""하지만 계획 중인 생산량에 (메모리) 공급은 확보했다고 보고 있다""고 미 경제방송 CNBC에 전했다.    앞서 미 정보기술(IT) 전문매체 디인포메이션은 메타가 자체 AI 칩 개발에 어려움을 겪어 '올림퍼스'라는 코드명으로 추진해온 AI 훈련용 칩 개발을 취소하고, '아이리스' 계획에서도 버전 하나를 폐기했다고 전한 바 있다.    메타는 이에 따라 훈련용으로는 외부 칩을 도입하고, 추론용으로는 자체 칩을 생산해 효율성을 높이려는 계획으로 선회한 것으로 풀이된다.    메타는 지난달 엔비디아와 수백억 달러, AMD와 1천억 달러 규모의 AI 칩 공급 계약을 잇달아 체결했고 구글과도 수십억 달러 규모의 AI칩 임대 계약을 맺은 바 있다.    comma@yna.co.kr"
"JKM, 세종캠퍼스 준공…AI 반도체 소재 생산기지 확보",https://n.news.naver.com/mnews/article/003/0013819503?sid=101,"750억원 투자·8개동 구축…HBM·HBF 등 대응핵심 원재료 현지화로 공급망 안정성 강화PR·BARC·SOH 등 포토공정 전 라인업 확대



JK머트리얼즈 준공식 현장. (사진=JKM) *재판매 및 DB 금지[서울=뉴시스] 김경택 기자 = 반도체 소재 전문 기업 JK머트리얼즈는 세종 캠퍼스를 준공하고 글로벌 AI(인공지능) 반도체 소재 공급망 강화에 나선다고 13일 밝혔다. JKM은 전날 한울소재과학, 한울반도체와 세종시 전의면 소재에 신축한 공장에서 준공식을 열었다.이번 세종 캠퍼스 준공은 생성형 인공지능(AI) 확산에 따른 반도체 수요 증가에 대응하고 고성능 소재의 안정적 공급과 현지화 기술 지원 체계를 강화하기 위한 전략적 행보다.최근 생성형 AI 산업 확대로 AI 학습용 고대역폭 메모리(HBM)뿐 아니라 추론용 메모리인 고대역폭 플래시 메모리(HBF) 수요도 빠르게 증가하고 있다. 국내 주요 칩메이커들은 평택과 용인 메가 클러스터를 중심으로 반도체 생산라인을 확대하며 AI 반도체 시장 대응에 속도를 내고 있다.이와 함께 공정 미세화로 고성능 칩의 수율과 품질을 좌우하는 초고순도 소재 확보의 중요성도 더욱 커지고 있다. JKM은 세종 캠퍼스를 중심으로 반도체 포토공정 소재 경쟁력 강화에 집중한다는 목표다.현재 회사는 포토레지스트(PR)를 비롯해 반사방지막(BARC), 하드마스크 소재 등 포토공정 핵심 소재 전반에 대해 개발과 사업 협력을 진행 중이다. 특히 중화권 글로벌 고객사를 대상으로 품질 평가를 진행하며 기술 검증을 확대하고 있다. JKM은 합성·정제 기술과 품질 분석 노하우를 기반으로 연내 포토공정 핵심 소재 양산 진입을 추진할 계획이다.JKM은 세종 캠퍼스 구축을 통해 핵심 원재료의 현지화와 소재 성능 고도화를 동시에 추진하고 있다. 이를 통해 글로벌 공급망 불확실성 속에서도 안정적인 소재 공급 체계를 확보하고 고객사 맞춤형 기술 지원을 강화할 방침이다. 또 평택·용인 등 주요 반도체 생산 거점과의 접근성을 기반으로 고객사의 생산 일정에 맞춘 신속한 공급 체계를 운영할 계획이다.JKM 관계자는 ""AI 시대 반도체 경쟁력은 소재 품질과 안정적인 공급 능력이 핵심""이라며 ""세종 캠퍼스를 기반으로 포토공정 소재 양산을 확대하고 글로벌 고객사와 협력을 강화해나갈 것""이라고 말했다."
AI 공포에 주가 40% 폭락…'18년 경력' CEO 물러난다,https://n.news.naver.com/mnews/article/015/0005261889?sid=105,"패키지로 팔던 포토샵, 구독제로 바꾼 '18년 경력 CEO'소프트웨어 업계 리더십 줄교체샨타누 나라옌 어도비 CEO ""물러날 것""매출 25배로 늘리며 현재 어도비 만들어 이미지 생성 AI·AI 네이티브 툴 등장'사스포칼립스' 공포에 주가 40% 빠져워크데이·클라비요도 리더십 개편



샨타누 나리옌 어도비 CEO./사진=AP세계 1위 이미지 편집 도구 ‘어도비 포토샵’은 2000년대까지만 해도 패키지 형태로 팔렸다. 이용자는 박스에 담긴 CD를 개인용 컴퓨터(PC)에 설치해 반영구적으로 쓸 수 있었다. 시중에 처음 판매된 포토샵1.0의 가격은 895달러. 지금 물가로 환산하면 2000달러를 웃도는 고가였다. 업무용으로 쓰는 전문가가 아니면 선뜻 써보기도 어려웠다. 2007년 어도비의 지휘봉을 잡은 샨타누 나라옌은 높은 진입 장벽이 문제라고 봤다. 그는 포토샵 요금체계를 월 20~70달러 내는 클라우드 기반 구독제로 바꾸며 사용자 기반을 크게 넓혔다. 이처럼 어도비를 서비스형 소프트웨어(SaaS) 기업으로 전환한 주역 나라옌 최고경영자(CEO)가 18년 만에 경영 일선에서 물러난다. 테크 전문매체 디인포메이션은 “인공지능(AI)의 위협에 대응하기 위해 소프트웨어 기업이 경영진 개편에 나선 상징적인 사례”라고 분석했다. 'AI 공포'에 주가 40% 하락나라옌 CEO는 12일(현지시간) “향후 수개월간 이사회와 협력해 후임자를 선정하고 원활한 인수인계를 진행할 것”이라고 밝혔다. 애플·실리콘그래픽스 등을 거친 나라옌 CEO는 1988년 부사장으로 어도비에 합류했다. 2007년 전임자 브루스 치젠의 뒤를 이어 18년간 회사를 이끌며 직원 수를 10배(3만 명)로 늘렸고 연 매출을 10억달러에서 250억달러로 키웠다.  그는 사임 소회를 밝히며 “새로운 시장 카테고리를 창출하는 리더십과 모든 영역에서 끊임없이 혁신을 추구하는 자세가 어도비의 매력이었다”고 회고했다. 하지만 성장의 주역인 그가 돌연 사임을 결정한 배경에는 ‘사스포칼립스(서비스형 소프트웨어 종말론)’로 불리는 위기론이 깔려 있다는 분석이 지배적이다. 최근 어도비는 구글 나노바나나와 미드저니 등 생성 AI 도구, 피그마·캔바 등 AI 네이티브 편집 툴의 거센 도전에 직면하며 ‘구세대 소프트웨어’라는 비판을 받아왔다. 이 같은 우려가 반영되면서 어도비 주가는 지난 1년간 38.49% 급락했다. 어도비는 자체 생성AI 도구 ‘파이어플라이’를 자사 제품군에 이식하며 정면 돌파를 시도하고 있다. 실제 이날 발표된 2026회계연도 1분기(2025년 12월~2026년 2월) 매출은 전년보다 12% 증가한 63억9000만달러로 역대 최대치를 경신했다. 특히 AI 기반 제품의 연간 매출은 전년 대비 3배 급증했다. 그럼에도 CEO 교체에 따른 불확실성이 커지며 시간외거래에서 주가는 한때 7% 이상 떨어졌다. 나라옌 CEO는 후임이 확정되기 전까지 직을 유지하고 이후에는 이사회 의장으로 활동할 계획이다. 워크데이·클라비요도 리더십 교체 리더십 변화가 어도비만의 일은 아니다. 인사관리 소프트웨어 기업 워크데이는 칼 에센바흐 CEO가 사임하고 공동 창업자인 아닐 부스리가 복귀한다고 지난달 9일 발표했다. 부스리는 2005년 워크데이를 공동 창업해 2014년부터 2020년까지 CEO로, 2020년부터 2024년까지는 공동 CEO로 재직했다. 부스리 CEO는 취임사에서 “AI는 SaaS보다 훨씬 더 큰 변화를 가져올 것“이라며 ”차세대 시장 선도 기업을 정의하는 핵심 요소가 될 것“이라고 밝혔다. 그는 1990년대 전사자원관리(ERP) 기업의 시초 격인 ‘피플소프트’의 초기 멤버이자 유명 벤처캐피털(VC)인 그레이락의 파트너로서 기술 트렌드를 읽는 안목을 증명했다는 평가를 받는다. 마케팅 소프트웨어 기업 클라비요는 부스리 CEO와 2020~2022년 워크데이를 함께 이끈 차노 페르난데즈를 공동 CEO로 영입했다. 창업자이자 기존 CEO인 앤드류 비알레키가 AI 제품 등 기술 고도화에 집중하고, 페르난데즈가 경영을 총괄하는 이원 구조다. 마이크로소프트(MS) 역시 지난해 말부터 대대적인 인력 재편에 들어갔다. 사티아 나델라 CEO는 지난해 10월 세일즈 총괄이던 저드슨 알토프를 상업 부문 총괄 CEO에 임명하고 본인은 “기술적 과업에 더 집중하겠다”고 밝혔다. 나델라 CEO는 MS의 연례 최대 컨퍼런스인 ‘이그나이트 2025’에도 불참했다. 소프트웨어 기반의 MS를 클라우드 인프라 중심으로 전환한 나델라 CEO가 AI 시대에 맞는 또 한 번의 체질 개선을 준비하고 있다는 분석이 제기된다.실리콘밸리=김인엽 특파원 inside@hankyung.com"
"경동나비엔, '파인슬리핑 엑스포'에서 AI 숙면기술 선봬",https://n.news.naver.com/mnews/article/421/0008823964?sid=101,"현대백화점 판교점에서 슬립테크 체험행사 진행



경동나비엔 '숙면 존' 전용 코너 (경동나비엔 제공)(서울=뉴스1) 장시온 기자 = 경동나비엔(009450)은 현대백화점과 슬립테크 기업 에이슬립이 공동 주최하는 전시·체험 행사 '파인슬리핑'(Fine Sleeping) 엑스포'에 참가해 인공지능(AI)과 사물인터넷 기반의 숙면기술을 선보인다고 13일 밝혔다.경동나비엔을 비롯해 10개 기업이 참여하는 이번 행사는 이날부터 22일까지 현대백화점 판교점에서 진행한다.행사를 위해 특별 조성된 661㎡(약 200평) 규모의 체험 부스는 '입면–숙면–기상'으로 이어지는 수면 단계를 하나의 코스로 구현해 관람객이 자연스럽게 따라 이동하며 체험할 수 있도록 구성됐다.경동나비엔은 숙면존에서 숙면매트 사계절 에어/프로와 숙면매트 카본, 콘덴싱 보일러, 제습 환기청정기 등 수면의 질에 영향을 미치는 여러 제품을 체험할 수 있는 공간을 마련했다.특히 에이슬립과 공동 개발해 나비엔 숙면매트에 적용된 'AI 수면모드'를 현장에서 체험할 수 있다. AI 수면모드는 사용자의 호흡 패턴을 감지해 수면 단계를 분석하고 단계별로 적정 온도를 자동 조절한다고 회사 측은 전했다."
"한화에어로, 게임 제작사 크래프톤과 ‘피지컬 AI’ 개발한다",https://n.news.naver.com/mnews/article/032/0003433089?sid=101,"AI 기술 공동 개발과 합작법인 설립 등을 위한 MOU 체결



한화에어로스페이스가 유명 게임 ‘PUBG: 배틀그라운드’ 제작사 크래프톤과 피지컬 인공지능(AI) 공동 개발에 나선다.한화에어로스페이스는 크래프톤과 ‘AI 기술 공동 개발과 합작법인(JV) 설립 등을 위한 업무협약(MOU)’을 체결했다고 13일 밝혔다.양사는 피지컬 AI 핵심 기술 공동 연구·개발, 실증·적용 시나리오 검토, 기술·운영 체계 구축 등의 과제를 단계적으로 추진한다. 이어 JV를 설립해 공동 개발 성과를 사업화로 연결하고 중장기 협력 체계를 구축해 나갈 방침이다.한화에어로스페이스는 무기 체계 운용 역량을 바탕으로 실제 환경에서 작동하는 피지컬 AI 기술의 완성도를 높이고, 단계적인 실증을 통해 현장 적용 가능성을 검증해 나갈 예정이다. 크래프톤은 게임 산업을 통해 축적해 온 데이터 운영 경험과 가상환경 기반 시뮬레이션 기술은 피지컬 AI의 학습과 검증 과정에서 중요한 역할을 맡게 된다.양사는 한화자산운용이 조성한 펀드에도 투자자로 참여한다. 해당 펀드는 AI, 로보틱스, 방위산업 분야에 중점 투자하며 목표 결성 규모는 10억달러다. 유망 기술·기업에 대한 투자를 통해 피지컬 AI 생태계 확장과 기술 경쟁력 강화를 도모한다. 펀드를 기반으로 핵심 가치사슬 전반에서 성장 잠재력이 높은 파트너를 발굴하고, 공동 개발·사업화로 연계해 나갈 예정이다.김창한 크래프톤 대표는 “크래프톤의 AI 기술력과 소프트웨어 운영 역량을 한화의 현장 기반 역량에 결합해 실제 환경에서 작동하는 기술 개발을 가속화하겠다”며 “향후 한화와 JV를 설립해 공동 개발 성과를 사업화까지 연결하고 JV를 ‘안두릴’과 같은 글로벌 방산 기술 기업으로 성장시켜 나가겠다”고 말했다.손재일 한화에어로스페이스 대표는 “AI 기술이 산업을 넘어 방산 분야에서 활용되는 피지컬 AI로 빠르게 성장하고 있다”며 “크래프톤과 협력을 통해 피지컬 AI와 미래 방산 분야에서 새로운 기술 패러다임을 제시하겠다”고 말했다."
챗GPT로 들어간 커머스...아모레·요기요 잇단 ‘AI’ 연동,https://n.news.naver.com/mnews/article/018/0006234240?sid=101,"뷰티·배달 플랫폼 챗GPT 연동 확대대화창서 제품 추천·맛집 탐색 가능탐색에서 주문·구매 연결 AI 커머스 실험[이데일리 한전진 기자] 기업들이 생성형 인공지능(AI) 플랫폼 챗GPT 안으로 서비스를 확장하고 있다. 아모레퍼시픽(090430)은 뷰티 쇼핑 앱을, 배달앱 요기요는 배달 서비스를 챗GPT에 연동하며 AI 기반 서비스 경쟁에 뛰어드는 모습이다.



(사진=아모레퍼시픽)아모레퍼시픽은 오픈AI의 챗GPT에 자사 온라인몰 ‘아모레몰’ 앱을 출시했다고 13일 밝혔다. 챗GPT 앱은 사용자가 대화 과정에서 외부 서비스를 호출해 이용할 수 있는 기능으로, 국내 뷰티 업계에서 챗GPT 앱을 선보인 것은 이번이 처음이다.아모레몰 챗GPT 앱은 챗GPT 대화창에서 제품 검색과 추천을 받을 수 있도록 설계됐다. 사용자가 피부 타입이나 고민 등을 입력하면 관련 제품을 추천받거나 성분, 효능, 가격 등을 비교할 수 있다. 추천 과정에는 아모레퍼시픽이 축적해온 뷰티 데이터와 제품 정보가 활용된다.최근 요기요도 최근 챗GPT 내부에 앱을 개설하며 AI 플랫폼 연동에 나섰다. 사용자는 챗GPT 대화창에서 요기요를 호출해 맛집 검색과 메뉴 추천, 매장 정보를 확인할 수 있다. 메뉴 화면에서 ‘요기요에서 주문하기’를 누르면 모바일은 요기요 앱으로, PC는 웹으로 이동해 주문을 이어가는 방식이다.요기요는 단순 추천을 넘어 챗GPT 화면에 서비스 정보를 위젯 형태로 표시해 탐색 단계를 줄이는 기능도 검토 중이다. 특정 지역이나 메뉴를 입력하면 매장 후보와 대표 메뉴가 바로 노출되고, 매장을 선택하면 해당 매장의 메뉴 정보가 이어지는 구조다.업계에서는 이러한 움직임을 두고 플랫폼 경쟁의 초점이 무료배달이나 할인쿠폰 같은 가격 경쟁에서 ‘탐색 경험’ 경쟁으로 이동하는 신호로 해석한다. 기업들이 챗GPT 환경에서 상품 탐색부터 주문·구매까지 이어지는 이용 경험을 구축하려는 시도가 늘고 있기 때문이다.아모레퍼시픽 역시 챗GPT 앱을 ‘AI 퍼스트(AI First)’ 전략의 일환으로 추진하고 있다. 회사는 향후 챗GPT 앱 기능을 고도화해 결제와 배송 기능까지 단계적으로 연동하는 방안도 검토 중이다."
올레드도 바짝 추격한 中…韓 'AI·보급형 올레드'로 승부,https://n.news.naver.com/mnews/article/003/0013820084?sid=101,"""中, 2029년 올레드 생산능력 앞지를 것""삼성D, 차세대 AI 기기에 올레드 탑재LGD, 가격 경쟁력 갖춘 보급형 올레드 출시



[라스베이거스=뉴시스]삼성디스플레이가 5일(현지시간) 미국 라스베이거스 CES 2026에서 공개한 AI 올레드 봇. (사진 = 업체 제공) 2026.01.06. photo@newsis.com  [서울=뉴시스] 홍세희 기자 = 저가 공세로 글로벌 액정표시장치(LCD) 시장 점유율을 확대한 중국이 올레드(OLED·유기발광다이오드) 투자 확대와 공격적 증설을 바탕으로 한국 업체들을 바짝 추격하고 있다.그동안 기술 우위를 바탕으로 글로벌 올레드 시장 선두를 지켜온 국내 패널업체들은 중국이 프리미엄 제품군 공략을 가속화하자 고심이 커지고 있다.13일 업계에 따르면 시장조사업체 카운터포인트리서치는 오는 2029년 중국의 올레드 생산 능력이 한국을 앞지를 것이란 전망을 내놨다. 중국이 지속적인 신규 투자와 공격적인 증설을 바탕으로 점유율을 빠르게 확대하고 있기 때문이다.카운터포인트리서치의 이재호 연구위원은 ""중국 패널업체들이 정부 지원을 기반으로 새로운 증착 기술을 적용한 8.7세대 올레드 투자를 이어가고 있다""며 ""2023년 한국의 올레드 점유율이 중국보다 13% 높았지만, 2029년부터 미묘한 차이로 중국이 역전할 것으로 예상된다""고 밝혔다.중국 업체들의 저가 공세로 LCD 시장 선두 자리를 내준 국내 패널업체들은 올레드 시장에서도 중국이 바짝 추격해오자 기술 개발과 투자 확대 등에 대한 고심이 깊어지고 있다.삼성디스플레이는 차세대 AI 기기에 주목하고 있다. 삼성디스플레이는 지난 1월 열린 'CES 2026'에서 'AI 올레드 펜던트', 'AI 올레드 봇' 등 AI 기기에 올레드를 탑재한 제품을 대거 선보였다.이청 삼성디스플레이 사장은 전날 서울에서 열린 한국디스플레이산업협회 이사회 참석 전 기자들과 만나 ""IT 붐과 AI 기술이 OLED와 잘 접목이 되면 OLED의 특장점이 더욱 부각이 될 것""이라고 말했다.



[서울=뉴시스]LG디스플레이 임직원이 차량용 '33인치 슬라이더블 올레드' 제품을 선보이고 있다. (사진=LG디스플레이 제공) 2026.01.05. photo@newsis.com *재판매 및 DB 금지모바일용 OLED 패널 공급망 확대에도 주력하고 있다. 이 사장은 이달 스페인 바르셀로나에서 열린 세계 최대 모바일 전시회 'MWC26'에 참석해 주요 스마트폰 업체들과 만나 디스플레이 공급 관련 논의를 진행한 것으로 알려졌다.LG디스플레이는 최근 공급가를 낮춘 보급형 OLED인 'OLED SE(스페셜 에디션)'를 출시했다. OLED의 장점을 살리면서도 가격 경쟁력을 갖춘 제품을 선보인 것이다.정철동 LG디스플레이 사장은 전날 기자들과 만나 ""올레드의 프리미엄을 지키면서, 가격 압박을 받고 있는 고객들을 지원하기 위해 제품을 기획하게 됐다""고 설명했다.LG디스플레이도 올해 CES에서 AI와 소프트웨어중심차량(SDV)에 최적화한 올레드 기술을 대거 선보였다.정 사장은 당시 ""중국 기업들과의 경쟁이 더 심화되고 있어, 기술적으로 더 많이 준비하고 고민해야 한다""며 ""휴머노이드 로봇이 눈에 많이 띄는 것을 보고 디스플레이도 발맞춰 혁신해야겠다고 생각했다""고 밝혔다．"
AI가 산재 '상위 0.6%' 선별 예측...임금체불 AI도 개발,https://n.news.naver.com/mnews/article/018/0006234185?sid=102,"AI가 인간보다 예측 성능 52% 향상사업장 산재와 감독 이력 학습해 예측[세종=이데일리 조민정 기자] 고용노동부가 개발한 산재 예측 인공지능(AI) 초기 모델은 사람이 직접 산재 가능성이 높은 사업장을 선별하는 것보다 예측률을 52% 높이는 것으로 나타났다. 노동부는 AI 혁신을 바탕으로 임금체불 사업장을 예측하는 AI도 개발한다. 



김영훈 고용노동부장관, 조선업 사업장 안전수칙 여부 불시점검.(사진=연합뉴스)노동부는 13일 ‘우리 노동부 인공지능 전환(AX) 세미나’를 열고 공무원이 직접 AI를 활용해 행정을 혁신한 사례들을 발표했다.노동부 노동행정인공지능혁신과가 직접 만든 산재 예측 AI 초기 모델은 사고 확률이 높은 상위 0.6%(1만 9000개)의 위험 사업장을 정밀하게 선별한다. 300만개 사업장의 산재와 감독 이력 등 데이터를 학습한 결과다. 산재 예측 AI 초기 모델은 인간이 직접 수행하는 것에 비해 예측 성능을 52% 향상시키는 것으로 나타났다. 사람이 직접 산재 이력 등을 바탕으로 점수를 부여해 중점 관리 대상 사업장을 정하는 것보다 효율적인 셈이다. 2024년 12월 기준 300만개 사업장 중 1만 9000개를 선정할 때 인간이 고른 사업장에서는 2025년에 193만일의 근로손실일수가 발생했다. 반면 AI가 선별한 사업장에서는 294만일이 발생했다. 근로손실일수는 산업재해로 인해 근로자가 정상적으로 일하지 못한 총 일수를 의미한다. AI가 선별한 사업장에서 산재가 발생한 비율이 더 높았던 것이다. 현장 공무원이 직접 AI를 개발해 실무 효율을 높인 도구들도 있다. 강민 부산청 노동감독관이 개발한 ‘사운드라이터(SoundWriter)’는 수사 과정에서 확보한 방대한 통화 녹음 파일을 즉시 텍스트로 변환하는 AI다. 이를 통해 감독관은 사건 실체를 빠르게 파악해 노동자의 권익을 신속히 구제할 수 있다.한이송 서울서부고용센터 주무관은 구직자의 이력과 직무 역량을 바탕으로 체계적인 서류 작성을 지원하는 ‘AI 자기소개서 생성기’를 개발했다. 직업상담 공무원은 구직자가 수십 개 기업에 설득력 있는 맞춤형 자기소개서를 제출하도록 도와야 하는데 업무 효율성을 높일 수 있다. 노동부는 임금체불 위험 사업장을 선제적으로 관리하기 위한 ‘임금체불 예측 AI’ 개발에도 본격 착수한다. 공무원을 대상으로 AI 코딩 에이전트 지원과 교육도 확대한다. 김영훈 장관은 “모든 직원이 능수능란하게 AI를 활용해 임금체불 사건을 최대한 빨리 해결하고, 산재 취약 사업장에는 족집게처럼 컨설팅과 예산을 지원할 수 있도록 인공지능 전환에 박차를 가하겠다”고 강조했다."
